Respondent ID: Respondent ID,Language: Language,Q1: What is your age?,Q48: What best describes your location?,Q2 Recoded: What is your preferred language?,Q3: How well can you read and write in English?,Q4: Has the general preference for use of English in open source negatively affected your ability to participate?,Q28: Which best describes your employment (paid work) status?,"Q29: In your main job, how often do you contribute to open source communities?","Q44: Do you identify as a person with a dis/ability? For the purpose of this survey we define dis/ability as a long-term physical, mental, intellectual, or sensory impairment which, in interaction with various attitudinal and environmental barriers, hinders your full and effective participation in society on an equal basis with others.","Q49_01: With which racial background(s) do you identify? If multiracial, check all that apply. Asian","Q49_02: With which racial background(s) do you identify? If multiracial, check all that apply. Black","Q49_03: With which racial background(s) do you identify? If multiracial, check all that apply. Hispanic/Latinx","Q49_04: With which racial background(s) do you identify? If multiracial, check all that apply. Native or Indigenous","Q49_05: With which racial background(s) do you identify? If multiracial, check all that apply. Pacific Islander","Q49_06: With which racial background(s) do you identify? If multiracial, check all that apply. White","Q49_07: With which racial background(s) do you identify? If multiracial, check all that apply. Prefer not to answer","Q49_08_None of above the above: With which racial background(s) do you identify? If multiracial, check all that apply. None of the above",Q50_01: What is your gender? Woman,Q50_02: What is your gender? Man,Q50_03: What is your gender? Non-binary / third gender,Q50_04: What is your gender? Prefer not to answer,Q50_05: What is your gender? Other,"Q51: Do you consider yourself to be gender non-conforming, gender diverse, gender variant, or gender expansive?",Q52: Do you consider yourself to be transgender?,Q53_01: What is your sexual orientation? (check all that apply)? Asexual,Q53_02: What is your sexual orientation? (check all that apply)? Bisexual,Q53_03: What is your sexual orientation? (check all that apply)? Gay,Q53_04: What is your sexual orientation? (check all that apply)? Heterosexual or straight,Q53_05: What is your sexual orientation? (check all that apply)? Questioning,Q53_06: What is your sexual orientation? (check all that apply)? Lesbian,Q53_07: What is your sexual orientation? (check all that apply)? Pansexual,Q53_08: What is your sexual orientation? (check all that apply)? Queer,Q53_09: What is your sexual orientation? (check all that apply)? Prefer not to answer,Q53_None_of_the_above: What is your sexual orientation? (check all that apply)? None of the above
12831120128,English,25 to 34 years,South Asia,All other answers,Moderately well,Yes,Employed full time,Rarely,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12831174673,English,45 to 54 years,South Asia,,Moderately well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,,No,,,,,,,,,Prefer not to answer,
12831175869,English,35 to 44 years,South Asia,English,Very well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831195850,English,18 to 24 years,South Asia,,Very well,No,,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831197584,English,25 to 34 years,South Asia,English,Very well,Yes,Employed full time,Occasionally,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,Questioning,No,,,,,,,,,Prefer not to answer,
12831219786,English,35 to 44 years,South Asia,English,Very well,No,Self-Employed full or part time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831286945,English,18 to 24 years,South Asia,,Moderately well,No,Full-time university student,,No,,,,,,,,,,Man,,,,No,No,Asexual,,,,,,,,,
12831323199,English,18 to 24 years,South Asia,English,Very well,No,Full-time university student,,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831373716,English,25 to 34 years,South Asia,English,Moderately well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831440422,English,18 to 24 years,South Asia,English,Very well,Yes,Full-time university student,,No,,,,,,,,,,Man,,,,No,No,,,,,,,,,,
12831651156,English,55 to 64 years,South Asia,English,,No,Self-Employed full or part time,Never,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12831775620,English,25 to 34 years,South Asia,English,,No,Full-time university student,,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12831949522,English,18 to 24 years,South Asia,English,Very well,Yes,Employed part time,Never,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12831987071,English,25 to 34 years,South Asia,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12832064685,English,25 to 34 years,South Asia,,Very well,Yes,Employed full time,Never,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,Yes,Yes,,,Gay,,,,,,,
12832340405,English,35 to 44 years,South Asia,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,Questioning,No,,Bisexual,,,Questioning,,,,,
12832427919,English,55 to 64 years,South Asia,English,Very well,No,Permanently not working due to dis/ability or other commitments,,No,,,,,,,,,,Man,,,,No,No,,,,,,,,,,
12832723007,English,25 to 34 years,South Asia,English,Very well,Yes,,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,Questioning,Asexual,,,,,,,,,
12833653412,English,35 to 44 years,South Asia,English,Very well,No,Self-Employed full or part time,Never,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12833714360,English,35 to 44 years,South Asia,English,Very well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,,,,,,Prefer not to answer,
12833864234,English,35 to 44 years,South Asia,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12833925472,English,35 to 44 years,South Asia,,Moderately well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12834034750,English,25 to 34 years,South Asia,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12834056577,English,25 to 34 years,South Asia,English,Very well,No,,,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12834280614,English,18 to 24 years,South Asia,All other answers,Moderately well,No,Full-time university student,,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12834846385,English,Prefer not to say,South Asia,All other answers,Very well,Yes,Temporarily not working,,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,No,Asexual,,,,,,,,,
12834963959,English,45 to 54 years,South Asia,All other answers,Moderately well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,Asexual,,,,,,,,,
12834966220,English,18 to 24 years,South Asia,English,Very well,Yes,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,,,,,,Prefer not to answer,
12836779305,English,45 to 54 years,South Asia,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12836986292,English,45 to 54 years,South Asia,English,Very well,No,Employed full time,Frequently,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12837425069,English,45 to 54 years,South Asia,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12839025031,English,18 to 24 years,South Asia,English,Moderately well,No,Employed full time,Never,"Yes, I identify as a person with a dis/ability",,,,,,,,,,,Non-binary / third gender,,,No,Yes,,,,,,,,,,None of the above
12839092745,English,35 to 44 years,South Asia,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12839115070,English,35 to 44 years,South Asia,,Very well,Prefer not to say,Self-Employed full or part time,Rarely,No,,,,,,,,,,Man,,,,Prefer not to answer,Prefer not to answer,,,,,,,,,Prefer not to answer,
12839639126,English,18 to 24 years,South Asia,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,Woman,,,,,Prefer not to answer,Prefer not to answer,,,,,,,,,Prefer not to answer,
12841999965,English,18 to 24 years,South Asia,,Very well,No,Full-time university student,,No,,,,,,,,,Woman,,,,,Prefer not to answer,No,Asexual,,,,,,,,,
12842185669,English,25 to 34 years,South Asia,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12842421713,English,35 to 44 years,South Asia,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,,,,,,Prefer not to answer,
12842598353,English,25 to 34 years,South Asia,English,Moderately well,No,Employed part time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12844314484,English,18 to 24 years,South Asia,English,Moderately well,No,Full-time university student,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12852737177,English,18 to 24 years,South Asia,English,Very well,No,Employed full time,Never,No,,,,,,,,,Woman,,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12852763527,English,25 to 34 years,South Asia,English,Moderately well,No,Employed full time,Occasionally,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12853377900,English,18 to 24 years,South Asia,English,Very well,No,Full-time university student,,"Yes, I identify as a person with a dis/ability",,,,,,,,,Woman,,,,,Yes,Yes,Asexual,,,,,,,,,
12854151967,English,18 to 24 years,South Asia,English,Very well,No,Full-time university student,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12854161998,English,25 to 34 years,South Asia,English,Very well,No,Employed full time,Never,No,,,,,,,,,Woman,,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12854246669,English,18 to 24 years,South Asia,English,Very well,No,Full-time university student,,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12854359687,English,18 to 24 years,South Asia,English,Very well,No,Full-time university student,,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12854572384,English,18 to 24 years,South Asia,English,Very well,No,Full-time university student,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12855631626,English,18 to 24 years,South Asia,All other answers,Very well,No,Full-time university student,,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12855711338,English,18 to 24 years,South Asia,English,Moderately well,No,Other,,No,,,,,,,,,,Man,,,,No,No,Asexual,,,,,,,,,
12855729140,English,18 to 24 years,South Asia,English,Very well,No,Employed full time,Never,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12855817763,English,18 to 24 years,South Asia,English,Very well,No,Employed full time,Frequently,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12855992122,English,18 to 24 years,South Asia,English,Very well,No,Other,Occasionally,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829521057,English,25 to 34 years,West and Central Africa,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829544089,English,25 to 34 years,West and Central Africa,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,Woman,,,,,Questioning,No,,,,Heterosexual or straight,,,,,,
12829614280,English,18 to 24 years,West and Central Africa,English,Very well,Yes,Other,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829623521,English,25 to 34 years,West and Central Africa,,Very well,Yes,Self-Employed full or part time,Frequently,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829792535,English,25 to 34 years,West and Central Africa,English,Very well,No,Self-Employed full or part time,Frequently,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12829897976,English,18 to 24 years,West and Central Africa,English,Very well,No,Full-time university student,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830007570,English,25 to 34 years,West and Central Africa,English,Moderately well,No,Temporarily not working,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830019190,English,35 to 44 years,West and Central Africa,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12830035007,English,25 to 34 years,West and Central Africa,English,Very well,No,Other,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830074213,English,25 to 34 years,West and Central Africa,English,Moderately well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12830131349,English,25 to 34 years,West and Central Africa,English,Moderately well,Yes,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,No,Asexual,,,,,,,,,
12830199345,English,35 to 44 years,West and Central Africa,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830269222,English,18 to 24 years,West and Central Africa,English,Very well,Prefer not to say,Self-Employed full or part time,Never,No,,,,,,,,,,Man,,,,No,No,,Bisexual,,,,,,,Prefer not to answer,
12830323795,English,25 to 34 years,West and Central Africa,English,Very well,No,Employed full time,Frequently,No,,,,,,,,,,Man,,,,Prefer not to answer,Prefer not to answer,,,,,,,,,Prefer not to answer,
12830638787,English,35 to 44 years,West and Central Africa,English,Very well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,,,,,,,None of the above
12830882779,English,35 to 44 years,West and Central Africa,English,Very well,No,Self-Employed full or part time,Rarely,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12830901066,English,25 to 34 years,West and Central Africa,English,Very well,No,Employed part time,Never,No,,,,,,,,,Woman,,,,,No,No,,Bisexual,,,,,,,,
12830993790,English,45 to 54 years,West and Central Africa,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831078697,English,35 to 44 years,West and Central Africa,English,Very well,No,Temporarily not working,,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12831462554,English,35 to 44 years,West and Central Africa,All other answers,Very well,No,Self-Employed full or part time,Rarely,No,,,,,,,,,,Man,,,,Questioning,No,,,,Heterosexual or straight,,,,,,
12831877624,English,55 to 64 years,West and Central Africa,English,Very well,No,Retired,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12834227428,English,35 to 44 years,West and Central Africa,French,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12834856742,English,18 to 24 years,West and Central Africa,English,Very well,No,Full-time university student,,No,,,,,,,,,,Man,,,,Questioning,No,,,,Heterosexual or straight,,,,,,
12835469495,English,25 to 34 years,West and Central Africa,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12836257498,English,45 to 54 years,West and Central Africa,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12837671681,English,25 to 34 years,West and Central Africa,English,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12838690229,English,18 to 24 years,West and Central Africa,English,Very well,No,Temporarily not working,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12840113740,English,25 to 34 years,West and Central Africa,English,Very well,No,Self-Employed full or part time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12842427652,English,25 to 34 years,West and Central Africa,English,Moderately well,No,Self-Employed full or part time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12844432136,English,45 to 54 years,West and Central Africa,English,Very well,No,Self-Employed full or part time,Never,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12844997800,English,25 to 34 years,West and Central Africa,,Moderately well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,Prefer not to answer,,,,Heterosexual or straight,,,,,,
12848012770,English,18 to 24 years,West and Central Africa,English,Very well,No,Full-time university student,,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,No,,,Gay,,,,,,,
12853256368,English,25 to 34 years,West and Central Africa,French,Moderately well,No,Employed full time,Frequently,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829907425,English,25 to 34 years,,English,Very well,No,Employed full time,Never,"Yes, I identify as a person with a dis/ability",Asian,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12830578490,English,35 to 44 years,,All other answers,Not very well,No,Employed full time,Frequently,"Yes, I identify as a person with a dis/ability",Asian,,,,,,,,,Man,,,,,,,,,,,,,,,
12823587495,French,45 to 54 years,Europe,French,Very well,Yes,Employed part time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,,,,,,Non-binary / third gender,,,Yes,Yes,,Bisexual,,,,,,,,
12829770272,French,35 to 44 years,Europe,English,Very well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829790893,French,35 to 44 years,Europe,French,Moderately well,No,Employed full time,Rarely,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829961842,French,35 to 44 years,Europe,French,Very well,No,Self-Employed full or part time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829981006,French,18 to 24 years,Europe,French,Very well,No,Full-time university student,,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12830906986,French,25 to 34 years,Europe,,Moderately well,No,Self-Employed full or part time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830936153,French,45 to 54 years,Europe,French,Moderately well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12830999117,French,Prefer not to say,Europe,French,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831020260,French,35 to 44 years,Europe,All other answers,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831102793,French,35 to 44 years,Europe,French,Very well,No,Employed full time,Frequently,No,,,,,,,,,Woman,,,,,No,No,,Bisexual,,,,,,,,
12831113981,French,45 to 54 years,Europe,French,Very well,No,Employed full time,Never,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12831173849,French,25 to 34 years,Europe,All other answers,Moderately well,Yes,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12831263626,French,45 to 54 years,Europe,French,Very well,No,Self-Employed full or part time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12832819882,French,45 to 54 years,Europe,French,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12833892748,French,18 to 24 years,Europe,French,Very well,No,Other,,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12834724710,French,45 to 54 years,Europe,All other answers,Moderately well,Yes,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,Yes,No,,,,,Questioning,,,,,
12853507332,French,25 to 34 years,Europe,French,Moderately well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12854594948,French,55 to 64 years,Europe,English,Very well,No,Employed full time,Never,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830555218,French,55 to 64 years,Middle East and North Africa,French,Moderately well,No,Retired,,No,,,,,,,,,,Man,,,,,,,,,,,,,,,
12854051941,French,Prefer not to say,"North America (United States, Canada, and Mexico)",French,Very well,Yes,Employed full time,Never,No,,,,,,,Prefer not to answer,,Woman,,,,,Yes,No,,,,,,,,,Prefer not to answer,
12827019473,French,35 to 44 years,West and Central Africa,French,Moderately well,No,Self-Employed full or part time,Rarely,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,Heterosexual or straight,,,,,,
12837444316,French,35 to 44 years,West and Central Africa,French,Moderately well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829538359,German,55 to 64 years,Eastern and Southern Africa,German,Very well,No,Retired,,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12825900131,German,18 to 24 years,Europe,German,Very well,No,Employed full time,Occasionally,No,,,,,,,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829558460,German,25 to 34 years,Europe,German,Very well,No,Employed full time,Occasionally,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829587120,German,65 to 74 years,Europe,German,Very well,No,Retired,,No,,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829609163,German,45 to 54 years,Europe,German,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,No,No,,Bisexual,,Heterosexual or straight,,,,,,
12829626084,German,35 to 44 years,Europe,English,Very well,No,Employed full time,Rarely,No,,,,,,,,,,Man,,,,,No,,,,,,,,,,
